year,state,county,state_name,county_name,in_universe,subgroup,subgroup_type,share_debt_coll,share_debt_coll_quality,share_medical_debt_coll,share_medical_debt_coll_quality,index_air_hazard,index_air_hazard_quality,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2014,01,103,Alabama,Morgan County,TRUE,All,all,NA,NA,NA,NA,24,Strong,NA,NA,NA,NA
2014,01,103,Alabama,Morgan County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,9,Strong,NA,NA,NA,NA
2014,01,103,Alabama,Morgan County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,27,Strong,NA,NA,NA,NA
2014,01,103,Alabama,Morgan County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,16,Strong,NA,NA,NA,NA
2014,01,105,Alabama,Perry County,TRUE,All,all,NA,NA,NA,NA,13,Strong,NA,NA,NA,NA
2014,01,105,Alabama,Perry County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,13,Strong,NA,NA,NA,NA
2014,01,105,Alabama,Perry County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,105,Alabama,Perry County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,14,Strong,NA,NA,NA,NA
2014,01,107,Alabama,Pickens County,TRUE,All,all,NA,NA,NA,NA,19,Strong,NA,NA,NA,NA
2014,01,107,Alabama,Pickens County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,16,Strong,NA,NA,NA,NA
2014,01,107,Alabama,Pickens County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,20,Strong,NA,NA,NA,NA
2014,01,107,Alabama,Pickens County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,18,Strong,NA,NA,NA,NA
2014,01,109,Alabama,Pike County,TRUE,All,all,NA,NA,NA,NA,10,Strong,NA,NA,NA,NA
2014,01,109,Alabama,Pike County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,10,Strong,NA,NA,NA,NA
2014,01,109,Alabama,Pike County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,10,Strong,NA,NA,NA,NA
2014,01,109,Alabama,Pike County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,9,Strong,NA,NA,NA,NA
2014,01,111,Alabama,Randolph County,TRUE,All,all,NA,NA,NA,NA,21,Strong,NA,NA,NA,NA
2014,01,111,Alabama,Randolph County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,111,Alabama,Randolph County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,22,Strong,NA,NA,NA,NA
2014,01,111,Alabama,Randolph County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,16,Strong,NA,NA,NA,NA
2014,01,113,Alabama,Russell County,TRUE,All,all,NA,NA,NA,NA,5,Strong,NA,NA,NA,NA
2014,01,113,Alabama,Russell County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,4,Strong,NA,NA,NA,NA
2014,01,113,Alabama,Russell County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,5,Strong,NA,NA,NA,NA
2014,01,113,Alabama,Russell County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,5,Strong,NA,NA,NA,NA
2014,01,115,Alabama,St. Clair County,TRUE,All,all,NA,NA,NA,NA,17,Strong,NA,NA,NA,NA
2014,01,115,Alabama,St. Clair County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,115,Alabama,St. Clair County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,17,Strong,NA,NA,NA,NA
2014,01,115,Alabama,St. Clair County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,117,Alabama,Shelby County,TRUE,All,all,NA,NA,NA,NA,11,Strong,NA,NA,NA,NA
2014,01,117,Alabama,Shelby County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,117,Alabama,Shelby County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,11,Strong,NA,NA,NA,NA
2014,01,117,Alabama,Shelby County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,10,Strong,NA,NA,NA,NA
2014,01,119,Alabama,Sumter County,TRUE,All,all,NA,NA,NA,NA,19,Strong,NA,NA,NA,NA
2014,01,119,Alabama,Sumter County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,19,Strong,NA,NA,NA,NA
2014,01,119,Alabama,Sumter County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,119,Alabama,Sumter County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,21,Strong,NA,NA,NA,NA
2014,01,121,Alabama,Talladega County,TRUE,All,all,NA,NA,NA,NA,14,Strong,NA,NA,NA,NA
2014,01,121,Alabama,Talladega County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,14,Strong,NA,NA,NA,NA
2014,01,121,Alabama,Talladega County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,14,Strong,NA,NA,NA,NA
2014,01,121,Alabama,Talladega County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,14,Strong,NA,NA,NA,NA
2014,01,123,Alabama,Tallapoosa County,TRUE,All,all,NA,NA,NA,NA,12,Strong,NA,NA,NA,NA
2014,01,123,Alabama,Tallapoosa County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,12,Strong,NA,NA,NA,NA
2014,01,123,Alabama,Tallapoosa County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,12,Strong,NA,NA,NA,NA
2014,01,123,Alabama,Tallapoosa County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,13,Strong,NA,NA,NA,NA
2014,01,125,Alabama,Tuscaloosa County,TRUE,All,all,NA,NA,NA,NA,8,Strong,NA,NA,NA,NA
2014,01,125,Alabama,Tuscaloosa County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,4,Strong,NA,NA,NA,NA
2014,01,125,Alabama,Tuscaloosa County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,10,Strong,NA,NA,NA,NA
2014,01,125,Alabama,Tuscaloosa County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,5,Strong,NA,NA,NA,NA
2014,01,127,Alabama,Walker County,TRUE,All,all,NA,NA,NA,NA,16,Strong,NA,NA,NA,NA
2014,01,127,Alabama,Walker County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,127,Alabama,Walker County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,16,Strong,NA,NA,NA,NA
2014,01,127,Alabama,Walker County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,129,Alabama,Washington County,TRUE,All,all,NA,NA,NA,NA,17,Strong,NA,NA,NA,NA
2014,01,129,Alabama,Washington County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,9,Strong,NA,NA,NA,NA
2014,01,129,Alabama,Washington County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,20,Strong,NA,NA,NA,NA
2014,01,129,Alabama,Washington County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,131,Alabama,Wilcox County,TRUE,All,all,NA,NA,NA,NA,14,Strong,NA,NA,NA,NA
2014,01,131,Alabama,Wilcox County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,14,Strong,NA,NA,NA,NA
2014,01,131,Alabama,Wilcox County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,131,Alabama,Wilcox County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,133,Alabama,Winston County,TRUE,All,all,NA,NA,NA,NA,30,Strong,NA,NA,NA,NA
2014,01,133,Alabama,Winston County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,133,Alabama,Winston County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,30,Strong,NA,NA,NA,NA
2014,01,133,Alabama,Winston County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,013,Alaska,Aleutians East Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,013,Alaska,Aleutians East Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,013,Alaska,Aleutians East Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,013,Alaska,Aleutians East Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,016,Alaska,Aleutians West Census Area,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,016,Alaska,Aleutians West Census Area,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,016,Alaska,Aleutians West Census Area,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,016,Alaska,Aleutians West Census Area,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,020,Alaska,Anchorage Municipality,TRUE,All,all,NA,NA,NA,NA,70,Strong,NA,NA,NA,NA
2014,02,020,Alaska,Anchorage Municipality,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,62,Strong,NA,NA,NA,NA
2014,02,020,Alaska,Anchorage Municipality,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,77,Strong,NA,NA,NA,NA
2014,02,020,Alaska,Anchorage Municipality,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,65,Strong,NA,NA,NA,NA
2014,02,050,Alaska,Bethel Census Area,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,050,Alaska,Bethel Census Area,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,050,Alaska,Bethel Census Area,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,050,Alaska,Bethel Census Area,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,060,Alaska,Bristol Bay Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,060,Alaska,Bristol Bay Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,060,Alaska,Bristol Bay Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,060,Alaska,Bristol Bay Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,068,Alaska,Denali Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,068,Alaska,Denali Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,068,Alaska,Denali Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,068,Alaska,Denali Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,070,Alaska,Dillingham Census Area,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,070,Alaska,Dillingham Census Area,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,070,Alaska,Dillingham Census Area,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,070,Alaska,Dillingham Census Area,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,090,Alaska,Fairbanks North Star Borough,TRUE,All,all,NA,NA,NA,NA,96,Strong,NA,NA,NA,NA
2014,02,090,Alaska,Fairbanks North Star Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,090,Alaska,Fairbanks North Star Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,98,Strong,NA,NA,NA,NA
2014,02,090,Alaska,Fairbanks North Star Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,90,Strong,NA,NA,NA,NA
2014,02,100,Alaska,Haines Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,100,Alaska,Haines Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,100,Alaska,Haines Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,100,Alaska,Haines Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,105,Alaska,Hoonah-Angoon Census Area,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,105,Alaska,Hoonah-Angoon Census Area,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,105,Alaska,Hoonah-Angoon Census Area,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,105,Alaska,Hoonah-Angoon Census Area,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,110,Alaska,Juneau City and Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,110,Alaska,Juneau City and Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,110,Alaska,Juneau City and Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,110,Alaska,Juneau City and Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,122,Alaska,Kenai Peninsula Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,122,Alaska,Kenai Peninsula Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,122,Alaska,Kenai Peninsula Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,122,Alaska,Kenai Peninsula Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,130,Alaska,Ketchikan Gateway Borough,TRUE,All,all,NA,NA,NA,NA,98,Strong,NA,NA,NA,NA
2014,02,130,Alaska,Ketchikan Gateway Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,130,Alaska,Ketchikan Gateway Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,130,Alaska,Ketchikan Gateway Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,97,Strong,NA,NA,NA,NA
2014,02,150,Alaska,Kodiak Island Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,150,Alaska,Kodiak Island Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,150,Alaska,Kodiak Island Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,150,Alaska,Kodiak Island Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,164,Alaska,Lake and Peninsula Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,164,Alaska,Lake and Peninsula Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,164,Alaska,Lake and Peninsula Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,164,Alaska,Lake and Peninsula Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,170,Alaska,Matanuska-Susitna Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,170,Alaska,Matanuska-Susitna Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,170,Alaska,Matanuska-Susitna Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,170,Alaska,Matanuska-Susitna Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,180,Alaska,Nome Census Area,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,180,Alaska,Nome Census Area,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,180,Alaska,Nome Census Area,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,180,Alaska,Nome Census Area,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,185,Alaska,North Slope Borough,TRUE,All,all,NA,NA,NA,NA,99,Strong,NA,NA,NA,NA
2014,02,185,Alaska,North Slope Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,185,Alaska,North Slope Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,96,Strong,NA,NA,NA,NA
2014,02,185,Alaska,North Slope Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,188,Alaska,Northwest Arctic Borough,TRUE,All,all,NA,NA,NA,NA,92,Strong,NA,NA,NA,NA
2014,02,188,Alaska,Northwest Arctic Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,92,Strong,NA,NA,NA,NA
2014,02,188,Alaska,Northwest Arctic Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,188,Alaska,Northwest Arctic Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,195,Alaska,Petersburg Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,195,Alaska,Petersburg Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,195,Alaska,Petersburg Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,195,Alaska,Petersburg Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,198,Alaska,Prince of Wales-Hyder Census Area,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,198,Alaska,Prince of Wales-Hyder Census Area,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,198,Alaska,Prince of Wales-Hyder Census Area,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,198,Alaska,Prince of Wales-Hyder Census Area,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,220,Alaska,Sitka City and Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,220,Alaska,Sitka City and Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,220,Alaska,Sitka City and Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,220,Alaska,Sitka City and Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,230,Alaska,Skagway Municipality,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,230,Alaska,Skagway Municipality,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,230,Alaska,Skagway Municipality,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,230,Alaska,Skagway Municipality,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,240,Alaska,Southeast Fairbanks Census Area,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,240,Alaska,Southeast Fairbanks Census Area,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,240,Alaska,Southeast Fairbanks Census Area,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,240,Alaska,Southeast Fairbanks Census Area,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,261,Alaska,Valdez-Cordova Census Area,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,261,Alaska,Valdez-Cordova Census Area,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,261,Alaska,Valdez-Cordova Census Area,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,261,Alaska,Valdez-Cordova Census Area,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,270,Alaska,Wade Hampton Census Area,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,270,Alaska,Wade Hampton Census Area,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,270,Alaska,Wade Hampton Census Area,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,270,Alaska,Wade Hampton Census Area,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,275,Alaska,Wrangell City and Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,275,Alaska,Wrangell City and Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,275,Alaska,Wrangell City and Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,275,Alaska,Wrangell City and Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,282,Alaska,Yakutat City and Borough,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,282,Alaska,Yakutat City and Borough,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,282,Alaska,Yakutat City and Borough,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,282,Alaska,Yakutat City and Borough,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,290,Alaska,Yukon-Koyukuk Census Area,TRUE,All,all,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,290,Alaska,Yukon-Koyukuk Census Area,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,02,290,Alaska,Yukon-Koyukuk Census Area,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,290,Alaska,Yukon-Koyukuk Census Area,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,100,Strong,NA,NA,NA,NA
2014,04,001,Arizona,Apache County,TRUE,All,all,NA,NA,NA,NA,98,Strong,NA,NA,NA,NA
2014,04,001,Arizona,Apache County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,98,Strong,NA,NA,NA,NA
2014,04,001,Arizona,Apache County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,98,Strong,NA,NA,NA,NA
2014,04,001,Arizona,Apache County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,97,Strong,NA,NA,NA,NA
2014,04,003,Arizona,Cochise County,TRUE,All,all,NA,NA,NA,NA,90,Strong,NA,NA,NA,NA
2014,04,003,Arizona,Cochise County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,83,Strong,NA,NA,NA,NA
2014,04,003,Arizona,Cochise County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,91,Strong,NA,NA,NA,NA
2014,04,003,Arizona,Cochise County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,91,Strong,NA,NA,NA,NA
2014,04,005,Arizona,Coconino County,TRUE,All,all,NA,NA,NA,NA,93,Strong,NA,NA,NA,NA
2014,04,005,Arizona,Coconino County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,94,Strong,NA,NA,NA,NA
2014,04,005,Arizona,Coconino County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,94,Strong,NA,NA,NA,NA
2014,04,005,Arizona,Coconino County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,92,Strong,NA,NA,NA,NA
2014,04,007,Arizona,Gila County,TRUE,All,all,NA,NA,NA,NA,82,Strong,NA,NA,NA,NA
2014,04,007,Arizona,Gila County,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,78,Strong,NA,NA,NA,NA
2014,04,007,Arizona,Gila County,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,85,Strong,NA,NA,NA,NA
2014,04,007,Arizona,Gila County,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,77,Strong,NA,NA,NA,NA
