year,state,county,state_name,county_name,subgroup,subgroup_type,share_affordable_30_ami,share_affordable_50_ami,share_affordable_80_ami,share_affordable_30_ami_quality,share_affordable_50_ami_quality,share_affordable_80_ami_quality,share_affordable_available_30_ami,share_affordable_available_50_ami,share_affordable_available_80_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami_quality,share_affordable_available_80_ami_quality
2014,01,125,Alabama,Tuscaloosa County,Owner,tenure,2.1846,2.1606,1.8541,Strong,Strong,Strong,0.7022,0.7543,0.9107,Strong,Strong,Strong
2014,01,127,Alabama,Walker County,All,all,1.7138,1.7242,1.5011,Marginal,Marginal,Marginal,0.7964,0.8021,0.9997,Marginal,Marginal,Marginal
2014,01,127,Alabama,Walker County,Renter,tenure,0.871,0.871,1.2194,Marginal,Marginal,Marginal,0.6758,0.6758,1.0136,Marginal,Marginal,Marginal
2014,01,127,Alabama,Walker County,Owner,tenure,2.564,2.585,1.6844,Marginal,Marginal,Marginal,0.918,0.9296,0.9906,Marginal,Marginal,Marginal
2014,01,129,Alabama,Washington County,All,all,NA,1.4345,1.3489,NA,Weak,Weak,NA,0.7926,0.8501,NA,Weak,Weak
2014,01,129,Alabama,Washington County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,129,Alabama,Washington County,Owner,tenure,NA,NA,1.6274,NA,NA,Weak,NA,NA,0.9455,NA,NA,Weak
2014,01,131,Alabama,Wilcox County,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,131,Alabama,Wilcox County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,131,Alabama,Wilcox County,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,133,Alabama,Winston County,All,all,NA,NA,1.6033,NA,NA,Weak,NA,NA,0.9756,NA,NA,Weak
2014,01,133,Alabama,Winston County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,01,133,Alabama,Winston County,Owner,tenure,NA,NA,1.6622,NA,NA,Weak,NA,NA,0.8612,NA,NA,Weak
2014,02,013,Alaska,Aleutians East Borough,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,013,Alaska,Aleutians East Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,013,Alaska,Aleutians East Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,016,Alaska,Aleutians West Census Area,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,016,Alaska,Aleutians West Census Area,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,016,Alaska,Aleutians West Census Area,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,020,Alaska,Anchorage Municipality,All,all,0.7745,1.0246,1.3306,Strong,Strong,Strong,0.256,0.5409,0.8365,Strong,Strong,Strong
2014,02,020,Alaska,Anchorage Municipality,Renter,tenure,0.209,0.6685,1.127,Strong,Strong,Strong,0.2014,0.5009,0.8976,Strong,Strong,Strong
2014,02,020,Alaska,Anchorage Municipality,Owner,tenure,NA,1.8829,1.6706,NA,Strong,Strong,NA,0.6373,0.7345,NA,Strong,Strong
2014,02,050,Alaska,Bethel Census Area,All,all,2.0256,2.0999,1.8019,Weak,Weak,Weak,0.8602,1.0435,1.1892,Weak,Weak,Weak
2014,02,050,Alaska,Bethel Census Area,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,050,Alaska,Bethel Census Area,Owner,tenure,NA,NA,1.802,NA,NA,Weak,NA,NA,1.1026,NA,NA,Weak
2014,02,060,Alaska,Bristol Bay Borough,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,060,Alaska,Bristol Bay Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,060,Alaska,Bristol Bay Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,068,Alaska,Denali Borough,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,068,Alaska,Denali Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,068,Alaska,Denali Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,070,Alaska,Dillingham Census Area,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,070,Alaska,Dillingham Census Area,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,070,Alaska,Dillingham Census Area,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,090,Alaska,Fairbanks North Star Borough,All,all,1.1021,1.3769,1.6785,Marginal,Marginal,Marginal,0.4659,0.7011,0.914,Marginal,Marginal,Marginal
2014,02,090,Alaska,Fairbanks North Star Borough,Renter,tenure,NA,0.8883,1.4152,NA,Marginal,Marginal,NA,0.6876,0.9937,NA,Marginal,Marginal
2014,02,090,Alaska,Fairbanks North Star Borough,Owner,tenure,NA,NA,2.0865,NA,NA,Marginal,NA,NA,0.7905,NA,NA,Marginal
2014,02,100,Alaska,Haines Borough,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,100,Alaska,Haines Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,100,Alaska,Haines Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,105,Alaska,Hoonah-Angoon Census Area,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,105,Alaska,Hoonah-Angoon Census Area,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,105,Alaska,Hoonah-Angoon Census Area,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,110,Alaska,Juneau City and Borough,All,all,NA,NA,1.9303,NA,NA,Weak,NA,NA,1.1663,NA,NA,Weak
2014,02,110,Alaska,Juneau City and Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,110,Alaska,Juneau City and Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,122,Alaska,Kenai Peninsula Borough,All,all,1.5018,1.5909,1.7373,Marginal,Marginal,Marginal,0.7168,0.8384,1.0411,Marginal,Marginal,Marginal
2014,02,122,Alaska,Kenai Peninsula Borough,Renter,tenure,NA,NA,1.4301,NA,NA,Marginal,NA,NA,1.0638,NA,NA,Marginal
2014,02,122,Alaska,Kenai Peninsula Borough,Owner,tenure,NA,2.1932,1.8969,NA,Marginal,Marginal,NA,1.025,1.0293,NA,Marginal,Marginal
2014,02,130,Alaska,Ketchikan Gateway Borough,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,130,Alaska,Ketchikan Gateway Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,130,Alaska,Ketchikan Gateway Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,150,Alaska,Kodiak Island Borough,All,all,NA,2.1788,1.9617,NA,Weak,Weak,NA,1.0996,1.272,NA,Weak,Weak
2014,02,150,Alaska,Kodiak Island Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,150,Alaska,Kodiak Island Borough,Owner,tenure,NA,NA,1.8904,NA,NA,Weak,NA,NA,1.1355,NA,NA,Weak
2014,02,164,Alaska,Lake and Peninsula Borough,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,164,Alaska,Lake and Peninsula Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,164,Alaska,Lake and Peninsula Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,170,Alaska,Matanuska-Susitna Borough,All,all,1.4394,1.5959,1.6229,Marginal,Marginal,Marginal,0.6544,0.815,0.9659,Marginal,Marginal,Marginal
2014,02,170,Alaska,Matanuska-Susitna Borough,Renter,tenure,0.4517,0.8865,1.3764,Marginal,Marginal,Marginal,0.3572,0.6546,0.9771,Marginal,Marginal,Marginal
2014,02,170,Alaska,Matanuska-Susitna Borough,Owner,tenure,2.1909,2.1309,1.7443,Marginal,Marginal,Marginal,0.8805,0.936,0.9604,Marginal,Marginal,Marginal
2014,02,180,Alaska,Nome Census Area,All,all,NA,NA,2.1084,NA,NA,Weak,NA,NA,1.4958,NA,NA,Weak
2014,02,180,Alaska,Nome Census Area,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,180,Alaska,Nome Census Area,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,185,Alaska,North Slope Borough,All,all,NA,NA,2.1125,NA,NA,Weak,NA,NA,1.4998,NA,NA,Weak
2014,02,185,Alaska,North Slope Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,185,Alaska,North Slope Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,188,Alaska,Northwest Arctic Borough,All,all,NA,NA,2.3438,NA,NA,Weak,NA,NA,1.6541,NA,NA,Weak
2014,02,188,Alaska,Northwest Arctic Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,188,Alaska,Northwest Arctic Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,195,Alaska,Petersburg Borough,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,195,Alaska,Petersburg Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,195,Alaska,Petersburg Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,198,Alaska,Prince of Wales-Hyder Census Area,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,198,Alaska,Prince of Wales-Hyder Census Area,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,198,Alaska,Prince of Wales-Hyder Census Area,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,220,Alaska,Sitka City and Borough,All,all,NA,NA,2.1564,NA,NA,Weak,NA,NA,1.5437,NA,NA,Weak
2014,02,220,Alaska,Sitka City and Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,220,Alaska,Sitka City and Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,230,Alaska,Skagway Municipality,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,230,Alaska,Skagway Municipality,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,230,Alaska,Skagway Municipality,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,240,Alaska,Southeast Fairbanks Census Area,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,240,Alaska,Southeast Fairbanks Census Area,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,240,Alaska,Southeast Fairbanks Census Area,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,261,Alaska,Valdez-Cordova Census Area,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,261,Alaska,Valdez-Cordova Census Area,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,261,Alaska,Valdez-Cordova Census Area,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,270,Alaska,Wade Hampton Census Area,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,270,Alaska,Wade Hampton Census Area,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,270,Alaska,Wade Hampton Census Area,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,275,Alaska,Wrangell City and Borough,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,275,Alaska,Wrangell City and Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,275,Alaska,Wrangell City and Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,282,Alaska,Yakutat City and Borough,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,282,Alaska,Yakutat City and Borough,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,282,Alaska,Yakutat City and Borough,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,290,Alaska,Yukon-Koyukuk Census Area,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,290,Alaska,Yukon-Koyukuk Census Area,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,02,290,Alaska,Yukon-Koyukuk Census Area,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,001,Arizona,Apache County,All,all,1.7524,1.7524,1.6113,Marginal,Marginal,Marginal,0.9847,0.9847,1.0399,Marginal,Marginal,Marginal
2014,04,001,Arizona,Apache County,Renter,tenure,1.4537,1.4537,1.4473,Marginal,Marginal,Marginal,0.8368,0.8368,0.9867,Marginal,Marginal,Marginal
2014,04,001,Arizona,Apache County,Owner,tenure,1.8749,1.8749,1.6905,Marginal,Marginal,Marginal,1.0454,1.0454,1.0656,Marginal,Marginal,Marginal
2014,04,003,Arizona,Cochise County,All,all,1.476,1.4679,1.6398,Marginal,Marginal,Marginal,0.7898,0.8095,1.0414,Marginal,Marginal,Marginal
2014,04,003,Arizona,Cochise County,Renter,tenure,0.9197,1.0006,1.4761,Marginal,Marginal,Marginal,0.7771,0.8334,1.2125,Marginal,Marginal,Marginal
2014,04,003,Arizona,Cochise County,Owner,tenure,2.0506,1.9113,1.7668,Marginal,Marginal,Marginal,0.803,0.7869,0.9086,Marginal,Marginal,Marginal
2014,04,005,Arizona,Coconino County,All,all,1.3544,1.2401,1.4175,Strong,Strong,Strong,0.4232,0.5305,0.8224,Strong,Strong,Strong
2014,04,005,Arizona,Coconino County,Renter,tenure,0.5277,0.6605,1.2419,Strong,Strong,Strong,0.2846,0.4061,0.8731,Strong,Strong,Strong
2014,04,005,Arizona,Coconino County,Owner,tenure,2.2934,1.9528,1.5864,Strong,Strong,Strong,0.5807,0.6835,0.7736,Strong,Strong,Strong
2014,04,007,Arizona,Gila County,All,all,1.8089,1.8151,1.7206,Marginal,Marginal,Marginal,0.7021,0.7115,0.9141,Marginal,Marginal,Marginal
2014,04,007,Arizona,Gila County,Renter,tenure,NA,NA,1.1327,NA,NA,Marginal,NA,NA,0.7149,NA,NA,Marginal
2014,04,007,Arizona,Gila County,Owner,tenure,2.4717,2.4981,2.2246,Marginal,Marginal,Marginal,0.8448,0.8587,1.0849,Marginal,Marginal,Marginal
2014,04,009,Arizona,Graham County,All,all,1.8558,1.7607,1.7521,Weak,Weak,Weak,0.749,0.7691,1.0336,Weak,Weak,Weak
2014,04,009,Arizona,Graham County,Renter,tenure,NA,NA,1.302,NA,NA,Weak,NA,NA,0.9027,NA,NA,Weak
2014,04,009,Arizona,Graham County,Owner,tenure,NA,2.4147,2.099,NA,Weak,Weak,NA,0.9378,1.1344,NA,Weak,Weak
2014,04,011,Arizona,Greenlee County,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,011,Arizona,Greenlee County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,011,Arizona,Greenlee County,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,012,Arizona,La Paz County,All,all,NA,NA,2.7088,NA,NA,Weak,NA,NA,2.1605,NA,NA,Weak
2014,04,012,Arizona,La Paz County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,012,Arizona,La Paz County,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,04,013,Arizona,Maricopa County,All,all,1.0122,1.1888,1.4734,Strong,Strong,Strong,0.3993,0.5985,0.9068,Strong,Strong,Strong
2014,04,013,Arizona,Maricopa County,Renter,tenure,0.3583,0.7197,1.24,Strong,Strong,Strong,0.2693,0.53,0.9338,Strong,Strong,Strong
2014,04,013,Arizona,Maricopa County,Owner,tenure,2.1176,1.9143,1.7719,Strong,Strong,Strong,0.619,0.7043,0.8723,Strong,Strong,Strong
2014,04,015,Arizona,Mohave County,All,all,1.6874,1.6874,1.5079,Strong,Strong,Strong,0.7325,0.7325,0.9596,Strong,Strong,Strong
2014,04,015,Arizona,Mohave County,Renter,tenure,0.7047,0.7047,1.2997,Strong,Strong,Strong,0.4651,0.4651,1.0124,Strong,Strong,Strong
2014,04,015,Arizona,Mohave County,Owner,tenure,2.4078,2.4078,1.6427,Strong,Strong,Strong,0.9285,0.9285,0.9253,Strong,Strong,Strong
2014,04,017,Arizona,Navajo County,All,all,1.6982,1.6982,1.5607,Marginal,Marginal,Marginal,0.9305,0.9305,0.9893,Marginal,Marginal,Marginal
2014,04,017,Arizona,Navajo County,Renter,tenure,1.3764,1.3764,1.3771,Marginal,Marginal,Marginal,0.7594,0.7594,0.9165,Marginal,Marginal,Marginal
2014,04,017,Arizona,Navajo County,Owner,tenure,1.8303,1.8303,1.6494,Marginal,Marginal,Marginal,1.0007,1.0007,1.0244,Marginal,Marginal,Marginal
2014,04,019,Arizona,Pima County,All,all,1.207,1.2851,1.4444,Strong,Strong,Strong,0.5298,0.6813,0.9204,Strong,Strong,Strong
2014,04,019,Arizona,Pima County,Renter,tenure,0.6209,0.8613,1.2165,Strong,Strong,Strong,0.4453,0.6634,0.9679,Strong,Strong,Strong
2014,04,019,Arizona,Pima County,Owner,tenure,2.2228,1.9213,1.7202,Strong,Strong,Strong,0.6762,0.7081,0.8628,Strong,Strong,Strong
2014,04,021,Arizona,Pinal County,All,all,1.2583,1.4127,1.5556,Strong,Strong,Strong,0.4251,0.641,0.8961,Strong,Strong,Strong
2014,04,021,Arizona,Pinal County,Renter,tenure,0.3323,0.6856,1.1485,Strong,Strong,Strong,0.2142,0.5228,0.8125,Strong,Strong,Strong
2014,04,021,Arizona,Pinal County,Owner,tenure,2.1628,2.0937,1.8474,Strong,Strong,Strong,0.6311,0.7518,0.9561,Strong,Strong,Strong
2014,04,023,Arizona,Santa Cruz County,All,all,1.7439,1.7439,1.9987,Weak,Weak,Weak,1.0512,1.0512,1.3367,Weak,Weak,Weak
2014,04,023,Arizona,Santa Cruz County,Renter,tenure,NA,NA,2.0001,NA,NA,Weak,NA,NA,1.7073,NA,NA,Weak
2014,04,023,Arizona,Santa Cruz County,Owner,tenure,NA,NA,1.9976,NA,NA,Weak,NA,NA,1.0298,NA,NA,Weak
2014,04,025,Arizona,Yavapai County,All,all,1.376,1.2815,1.3751,Strong,Strong,Strong,0.5124,0.5624,0.8753,Strong,Strong,Strong
2014,04,025,Arizona,Yavapai County,Renter,tenure,0.5433,0.6106,1.1649,Strong,Strong,Strong,0.3597,0.4617,0.9172,Strong,Strong,Strong
2014,04,025,Arizona,Yavapai County,Owner,tenure,1.9437,1.765,1.4939,Strong,Strong,Strong,0.6165,0.635,0.8515,Strong,Strong,Strong
2014,04,027,Arizona,Yuma County,All,all,1.1909,1.1909,1.4178,Strong,Strong,Strong,0.5487,0.5487,0.8726,Strong,Strong,Strong
2014,04,027,Arizona,Yuma County,Renter,tenure,0.562,0.562,1.1298,Strong,Strong,Strong,0.3759,0.3759,0.8217,Strong,Strong,Strong
2014,04,027,Arizona,Yuma County,Owner,tenure,1.7672,1.7672,1.6424,Strong,Strong,Strong,0.707,0.707,0.9123,Strong,Strong,Strong
2014,05,001,Arkansas,Arkansas County,All,all,NA,1.9833,2.1792,NA,Weak,Weak,NA,1.2131,1.6617,NA,Weak,Weak
2014,05,001,Arkansas,Arkansas County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,001,Arkansas,Arkansas County,Owner,tenure,NA,NA,2.1702,NA,NA,Weak,NA,NA,1.3992,NA,NA,Weak
2014,05,003,Arkansas,Ashley County,All,all,1.6728,1.6975,1.7098,Weak,Weak,Weak,0.8913,0.9071,1.1697,Weak,Weak,Weak
2014,05,003,Arkansas,Ashley County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,003,Arkansas,Ashley County,Owner,tenure,NA,NA,1.9948,NA,NA,Weak,NA,NA,1.272,NA,NA,Weak
2014,05,005,Arkansas,Baxter County,All,all,2.3593,2.3593,2.1125,Weak,Weak,Weak,1.2454,1.2454,1.3195,Weak,Weak,Weak
2014,05,005,Arkansas,Baxter County,Renter,tenure,NA,NA,1.5083,NA,NA,Weak,NA,NA,1.2686,NA,NA,Weak
2014,05,005,Arkansas,Baxter County,Owner,tenure,3.1007,3.1007,2.4726,Weak,Weak,Weak,1.303,1.303,1.3499,Weak,Weak,Weak
2014,05,007,Arkansas,Benton County,All,all,1.7231,1.7824,1.8013,Strong,Strong,Strong,0.5391,0.7062,0.9289,Strong,Strong,Strong
2014,05,007,Arkansas,Benton County,Renter,tenure,0.8895,1.2375,1.3017,Strong,Strong,Strong,0.3904,0.6322,0.8894,Strong,Strong,Strong
2014,05,007,Arkansas,Benton County,Owner,tenure,2.5976,2.3344,2.3057,Strong,Strong,Strong,0.695,0.7811,0.9688,Strong,Strong,Strong
2014,05,009,Arkansas,Boone County,All,all,2.4639,2.3217,2.105,Weak,Weak,Weak,1.3138,1.2652,1.3975,Weak,Weak,Weak
2014,05,009,Arkansas,Boone County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,009,Arkansas,Boone County,Owner,tenure,3.1383,2.8763,2.3704,Weak,Weak,Weak,1.3596,1.2806,1.413,Weak,Weak,Weak
2014,05,011,Arkansas,Bradley County,All,all,NA,NA,1.8833,NA,NA,Weak,NA,NA,1.2869,NA,NA,Weak
2014,05,011,Arkansas,Bradley County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,011,Arkansas,Bradley County,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,013,Arkansas,Calhoun County,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,013,Arkansas,Calhoun County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,013,Arkansas,Calhoun County,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,015,Arkansas,Carroll County,All,all,2.4341,2.4341,2.4153,Weak,Weak,Weak,1.3402,1.3402,1.5726,Weak,Weak,Weak
2014,05,015,Arkansas,Carroll County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,015,Arkansas,Carroll County,Owner,tenure,NA,NA,2.7734,NA,NA,Weak,NA,NA,1.5827,NA,NA,Weak
2014,05,017,Arkansas,Chicot County,All,all,NA,NA,1.8722,NA,NA,Weak,NA,NA,1.2757,NA,NA,Weak
2014,05,017,Arkansas,Chicot County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,017,Arkansas,Chicot County,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,019,Arkansas,Clark County,All,all,NA,2.5362,2.8227,NA,Weak,Weak,NA,1.7074,2.2013,NA,Weak,Weak
2014,05,019,Arkansas,Clark County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,019,Arkansas,Clark County,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,021,Arkansas,Clay County,All,all,NA,NA,2.0701,NA,NA,Weak,NA,NA,1.405,NA,NA,Weak
2014,05,021,Arkansas,Clay County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,021,Arkansas,Clay County,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,023,Arkansas,Cleburne County,All,all,2.1748,2.1642,2.1153,Weak,Weak,Weak,1.4158,1.3875,1.5355,Weak,Weak,Weak
2014,05,023,Arkansas,Cleburne County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,023,Arkansas,Cleburne County,Owner,tenure,NA,NA,2.5445,NA,NA,Weak,NA,NA,1.6279,NA,NA,Weak
2014,05,025,Arkansas,Cleveland County,All,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,025,Arkansas,Cleveland County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,025,Arkansas,Cleveland County,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,027,Arkansas,Columbia County,All,all,2.3435,2.3728,2.427,Weak,Weak,Weak,1.5344,1.5382,1.6928,Weak,Weak,Weak
2014,05,027,Arkansas,Columbia County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,027,Arkansas,Columbia County,Owner,tenure,NA,NA,3.2995,NA,NA,Weak,NA,NA,2.1533,NA,NA,Weak
2014,05,029,Arkansas,Conway County,All,all,NA,NA,2.1433,NA,NA,Weak,NA,NA,1.5115,NA,NA,Weak
2014,05,029,Arkansas,Conway County,Renter,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,029,Arkansas,Conway County,Owner,tenure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,05,031,Arkansas,Craighead County,All,all,1.4999,1.517,1.6354,Marginal,Marginal,Marginal,0.7494,0.8019,1.0741,Marginal,Marginal,Marginal
2014,05,031,Arkansas,Craighead County,Renter,tenure,0.819,0.9216,1.3402,Marginal,Marginal,Marginal,0.6151,0.6973,1.1263,Marginal,Marginal,Marginal
2014,05,031,Arkansas,Craighead County,Owner,tenure,2.6181,2.4399,1.9751,Marginal,Marginal,Marginal,0.9701,0.964,1.014,Marginal,Marginal,Marginal
2014,05,033,Arkansas,Crawford County,All,all,1.8808,1.8808,1.9624,Weak,Weak,Weak,0.9702,0.9702,1.1794,Weak,Weak,Weak
