year,state,county,state_name,county_name,ratio_population_pc_physician,ratio_population_pc_physician_flag_low_pop,ratio_population_pc_physician_quality
2014,16,009,Idaho,Benewah County,1303,0,1
2014,16,011,Idaho,Bingham County,2663,0,1
2014,16,013,Idaho,Blaine County,1023,0,1
2014,16,015,Idaho,Boise County,3412,0,2
2014,16,017,Idaho,Bonner County,1485,0,1
2014,16,019,Idaho,Bonneville County,2263,0,1
2014,16,021,Idaho,Boundary County,1098,0,1
2014,16,023,Idaho,Butte County,2622,0,3
2014,16,025,Idaho,Camas County,0,1,NA
2014,16,027,Idaho,Canyon County,3224,0,1
2014,16,029,Idaho,Caribou County,2279,0,2
2014,16,031,Idaho,Cassia County,1308,0,1
2014,16,033,Idaho,Clark County,0,1,NA
2014,16,035,Idaho,Clearwater County,778,0,1
2014,16,037,Idaho,Custer County,0,0,NA
2014,16,039,Idaho,Elmore County,1864,0,1
2014,16,041,Idaho,Franklin County,2170,0,1
2014,16,043,Idaho,Fremont County,12867,0,3
2014,16,045,Idaho,Gem County,1874,0,1
2014,16,047,Idaho,Gooding County,2511,0,1
2014,16,049,Idaho,Idaho County,1622,0,1
2014,16,051,Idaho,Jefferson County,3860,0,1
2014,16,053,Idaho,Jerome County,2535,0,1
2014,16,055,Idaho,Kootenai County,1292,0,1
2014,16,057,Idaho,Latah County,1280,0,1
2014,16,059,Idaho,Lemhi County,2575,0,2
2014,16,061,Idaho,Lewis County,3838,0,3
2014,16,063,Idaho,Lincoln County,5316,0,3
2014,16,065,Idaho,Madison County,1585,0,1
2014,16,067,Idaho,Minidoka County,3387,0,1
2014,16,069,Idaho,Nez Perce County,1334,0,1
2014,16,071,Idaho,Oneida County,4184,0,3
2014,16,073,Idaho,Owyhee County,11353,0,3
2014,16,075,Idaho,Payette County,2537,0,1
2014,16,077,Idaho,Power County,2539,0,2
2014,16,079,Idaho,Shoshone County,2478,0,1
2014,16,081,Idaho,Teton County,2068,0,1
2014,16,083,Idaho,Twin Falls County,1471,0,1
2014,16,085,Idaho,Valley County,546,0,1
2014,16,087,Idaho,Washington County,1670,0,1
2014,17,001,Illinois,Adams County,1196,0,1
2014,17,003,Illinois,Alexander County,7492,0,3
2014,17,005,Illinois,Bond County,1727,0,1
2014,17,007,Illinois,Boone County,1924,0,1
2014,17,009,Illinois,Brown County,6832,0,3
2014,17,011,Illinois,Bureau County,1991,0,1
2014,17,013,Illinois,Calhoun County,2478,0,2
2014,17,015,Illinois,Carroll County,4905,0,2
2014,17,017,Illinois,Cass County,13156,0,3
2014,17,019,Illinois,Champaign County,1197,0,1
2014,17,021,Illinois,Christian County,2607,0,1
2014,17,023,Illinois,Clark County,2697,0,1
2014,17,025,Illinois,Clay County,6760,0,2
2014,17,027,Illinois,Clinton County,2524,0,1
2014,17,029,Illinois,Coles County,1568,0,1
2014,17,031,Illinois,Cook County,1062,0,1
2014,17,033,Illinois,Crawford County,2155,0,1
2014,17,035,Illinois,Cumberland County,0,0,NA
2014,17,037,Illinois,DeKalb County,2704,0,1
2014,17,039,Illinois,De Witt County,2714,0,1
2014,17,041,Illinois,Douglas County,3978,0,1
2014,17,043,Illinois,DuPage County,752,0,1
2014,17,045,Illinois,Edgar County,3568,0,1
2014,17,047,Illinois,Edwards County,0,0,NA
2014,17,049,Illinois,Effingham County,1320,0,1
2014,17,051,Illinois,Fayette County,5468,0,2
2014,17,053,Illinois,Ford County,1711,0,1
2014,17,055,Illinois,Franklin County,2627,0,1
2014,17,057,Illinois,Fulton County,3001,0,1
2014,17,059,Illinois,Gallatin County,5291,0,3
2014,17,061,Illinois,Greene County,3358,0,1
2014,17,063,Illinois,Grundy County,3362,0,1
2014,17,065,Illinois,Hamilton County,2074,0,1
2014,17,067,Illinois,Hancock County,2652,0,1
2014,17,069,Illinois,Hardin County,1376,0,2
2014,17,071,Illinois,Henderson County,6916,0,3
2014,17,073,Illinois,Henry County,2920,0,1
2014,17,075,Illinois,Iroquois County,2063,0,1
2014,17,077,Illinois,Jackson County,865,0,1
2014,17,079,Illinois,Jasper County,9623,0,3
2014,17,081,Illinois,Jefferson County,1482,0,1
2014,17,083,Illinois,Jersey County,3224,0,1
2014,17,085,Illinois,Jo Daviess County,2225,0,1
2014,17,087,Illinois,Johnson County,12601,0,3
2014,17,089,Illinois,Kane County,2344,0,1
2014,17,091,Illinois,Kankakee County,2370,0,1
2014,17,093,Illinois,Kendall County,2960,0,1
2014,17,095,Illinois,Knox County,1488,0,1
2014,17,097,Illinois,Lake County,919,0,1
2014,17,099,Illinois,LaSalle County,2418,0,1
2014,17,101,Illinois,Lawrence County,4130,0,2
2014,17,103,Illinois,Lee County,1336,0,1
2014,17,105,Illinois,Livingston County,1895,0,1
2014,17,107,Illinois,Logan County,2975,0,1
2014,17,109,Illinois,McDonough County,1992,0,1
2014,17,111,Illinois,McHenry County,1862,0,1
2014,17,113,Illinois,McLean County,1674,0,1
2014,17,115,Illinois,Macon County,1117,0,1
2014,17,117,Illinois,Macoupin County,3573,0,1
2014,17,119,Illinois,Madison County,2004,0,1
2014,17,121,Illinois,Marion County,2269,0,1
2014,17,123,Illinois,Marshall County,0,0,NA
2014,17,125,Illinois,Mason County,4633,0,2
2014,17,127,Illinois,Massac County,4968,0,2
2014,17,129,Illinois,Menard County,2514,0,1
2014,17,131,Illinois,Mercer County,5315,0,2
2014,17,133,Illinois,Monroe County,2409,0,1
2014,17,135,Illinois,Montgomery County,2097,0,1
2014,17,137,Illinois,Morgan County,2183,0,1
2014,17,139,Illinois,Moultrie County,3709,0,1
2014,17,141,Illinois,Ogle County,1796,0,1
2014,17,143,Illinois,Peoria County,822,0,1
2014,17,145,Illinois,Perry County,1970,0,1
2014,17,147,Illinois,Piatt County,2054,0,1
2014,17,149,Illinois,Pike County,2289,0,1
2014,17,151,Illinois,Pope County,0,0,NA
2014,17,153,Illinois,Pulaski County,0,0,NA
2014,17,155,Illinois,Putnam County,5814,0,3
2014,17,157,Illinois,Randolph County,2191,0,1
2014,17,159,Illinois,Richland County,2677,0,1
2014,17,161,Illinois,Rock Island County,1826,0,1
2014,17,163,Illinois,St. Clair County,1714,0,1
2014,17,165,Illinois,Saline County,1295,0,1
2014,17,167,Illinois,Sangamon County,884,0,1
2014,17,169,Illinois,Schuyler County,7330,0,3
2014,17,171,Illinois,Scott County,5204,0,3
2014,17,173,Illinois,Shelby County,3150,0,1
2014,17,175,Illinois,Stark County,5813,0,3
2014,17,177,Illinois,Stephenson County,2322,0,1
2014,17,179,Illinois,Tazewell County,2154,0,1
2014,17,181,Illinois,Union County,1342,0,1
2014,17,183,Illinois,Vermilion County,2215,0,1
2014,17,185,Illinois,Wabash County,2310,0,1
2014,17,187,Illinois,Warren County,2234,0,1
2014,17,189,Illinois,Washington County,4779,0,2
2014,17,191,Illinois,Wayne County,2363,0,1
2014,17,193,Illinois,White County,3594,0,2
2014,17,195,Illinois,Whiteside County,1777,0,1
2014,17,197,Illinois,Will County,1767,0,1
2014,17,199,Illinois,Williamson County,1136,0,1
2014,17,201,Illinois,Winnebago County,1342,0,1
2014,17,203,Illinois,Woodford County,1781,0,1
2014,18,001,Indiana,Adams County,2899,0,1
2014,18,003,Indiana,Allen County,1475,0,1
2014,18,005,Indiana,Bartholomew County,1294,0,1
2014,18,007,Indiana,Benton County,8700,0,3
2014,18,009,Indiana,Blackford County,1772,0,1
2014,18,011,Indiana,Boone County,508,0,1
2014,18,013,Indiana,Brown County,2494,0,1
2014,18,015,Indiana,Carroll County,4981,0,2
2014,18,017,Indiana,Cass County,2135,0,1
2014,18,019,Indiana,Clark County,2240,0,1
2014,18,021,Indiana,Clay County,2214,0,1
2014,18,023,Indiana,Clinton County,3642,0,1
2014,18,025,Indiana,Crawford County,0,0,NA
2014,18,027,Indiana,Daviess County,2046,0,1
2014,18,029,Indiana,Dearborn County,2063,0,1
2014,18,031,Indiana,Decatur County,2411,0,1
2014,18,033,Indiana,DeKalb County,1695,0,1
2014,18,035,Indiana,Delaware County,1001,0,1
2014,18,037,Indiana,Dubois County,1283,0,1
2014,18,039,Indiana,Elkhart County,1905,0,1
2014,18,041,Indiana,Fayette County,1805,0,1
2014,18,043,Indiana,Floyd County,1656,0,1
2014,18,045,Indiana,Fountain County,4164,0,1
2014,18,047,Indiana,Franklin County,1207,0,1
2014,18,049,Indiana,Fulton County,1708,0,1
2014,18,051,Indiana,Gibson County,2813,0,1
2014,18,053,Indiana,Grant County,2078,0,1
2014,18,055,Indiana,Greene County,3636,0,1
2014,18,057,Indiana,Hamilton County,715,0,1
2014,18,059,Indiana,Hancock County,1263,0,1
2014,18,061,Indiana,Harrison County,1965,0,1
2014,18,063,Indiana,Hendricks County,1715,0,1
2014,18,065,Indiana,Henry County,2333,0,1
2014,18,067,Indiana,Howard County,1627,0,1
2014,18,069,Indiana,Huntington County,1748,0,1
2014,18,071,Indiana,Jackson County,2081,0,1
2014,18,073,Indiana,Jasper County,2575,0,1
2014,18,075,Indiana,Jay County,3530,0,1
2014,18,077,Indiana,Jefferson County,1477,0,1
2014,18,079,Indiana,Jennings County,2333,0,1
2014,18,081,Indiana,Johnson County,1093,0,1
2014,18,083,Indiana,Knox County,1224,0,1
2014,18,085,Indiana,Kosciusko County,2182,0,1
2014,18,087,Indiana,LaGrange County,3494,0,1
2014,18,089,Indiana,Lake County,1679,0,1
2014,18,091,Indiana,LaPorte County,2371,0,1
2014,18,093,Indiana,Lawrence County,2856,0,1
2014,18,095,Indiana,Madison County,2168,0,1
2014,18,097,Indiana,Marion County,1237,0,1
2014,18,099,Indiana,Marshall County,1963,0,1
2014,18,101,Indiana,Martin County,3401,0,2
2014,18,103,Indiana,Miami County,3995,0,1
2014,18,105,Indiana,Monroe County,1667,0,1
2014,18,107,Indiana,Montgomery County,2543,0,1
2014,18,109,Indiana,Morgan County,1936,0,1
2014,18,111,Indiana,Newton County,14156,0,3
2014,18,113,Indiana,Noble County,3401,0,1
2014,18,115,Indiana,Ohio County,6035,0,3
2014,18,117,Indiana,Orange County,1784,0,1
2014,18,119,Indiana,Owen County,6990,0,2
2014,18,121,Indiana,Parke County,5744,0,2
2014,18,123,Indiana,Perry County,3242,0,1
2014,18,125,Indiana,Pike County,6312,0,2
2014,18,127,Indiana,Porter County,1638,0,1
2014,18,129,Indiana,Posey County,3192,0,1
2014,18,131,Indiana,Pulaski County,2161,0,1
2014,18,133,Indiana,Putnam County,2894,0,1
2014,18,135,Indiana,Randolph County,6346,0,1
2014,18,137,Indiana,Ripley County,14248,0,2
2014,18,139,Indiana,Rush County,2413,0,1
2014,18,141,Indiana,St. Joseph County,1062,0,1
2014,18,143,Indiana,Scott County,2635,0,1
2014,18,145,Indiana,Shelby County,4953,0,1
2014,18,147,Indiana,Spencer County,3467,0,1
2014,18,149,Indiana,Starke County,2884,0,1
2014,18,151,Indiana,Steuben County,2859,0,1
2014,18,153,Indiana,Sullivan County,2105,0,1
2014,18,155,Indiana,Switzerland County,0,0,NA
2014,18,157,Indiana,Tippecanoe County,1387,0,1
2014,18,159,Indiana,Tipton County,3854,0,2
2014,18,161,Indiana,Union County,2415,0,2
2014,18,163,Indiana,Vanderburgh County,1110,0,1
2014,18,165,Indiana,Vermillion County,3139,0,1
2014,18,167,Indiana,Vigo County,1176,0,1
2014,18,169,Indiana,Wabash County,2481,0,1
2014,18,171,Indiana,Warren County,8352,0,3
2014,18,173,Indiana,Warrick County,703,0,1
2014,18,175,Indiana,Washington County,3098,0,1
2014,18,177,Indiana,Wayne County,1781,0,1
2014,18,179,Indiana,Wells County,1327,0,1
2014,18,181,Indiana,White County,2717,0,1
2014,18,183,Indiana,Whitley County,1965,0,1
2014,19,001,Iowa,Adair County,2485,0,2
2014,19,003,Iowa,Adams County,3875,0,3
2014,19,005,Iowa,Allamakee County,2005,0,1
2014,19,007,Iowa,Appanoose County,1809,0,1
2014,19,009,Iowa,Audubon County,2897,0,2
2014,19,011,Iowa,Benton County,8560,0,2
2014,19,013,Iowa,Black Hawk County,1038,0,1
2014,19,015,Iowa,Boone County,2203,0,1
2014,19,017,Iowa,Bremer County,1545,0,1
2014,19,019,Iowa,Buchanan County,2630,0,1
2014,19,021,Iowa,Buena Vista County,2058,0,1
2014,19,023,Iowa,Butler County,5002,0,2
2014,19,025,Iowa,Calhoun County,1409,0,1
2014,19,027,Iowa,Carroll County,1082,0,1
2014,19,029,Iowa,Cass County,1494,0,1
2014,19,031,Iowa,Cedar County,3682,0,1
2014,19,033,Iowa,Cerro Gordo County,585,0,1
2014,19,035,Iowa,Cherokee County,1691,0,1
2014,19,037,Iowa,Chickasaw County,2044,0,1
2014,19,039,Iowa,Clarke County,3072,0,2
2014,19,041,Iowa,Clay County,1376,0,1
2014,19,043,Iowa,Clayton County,3538,0,1
2014,19,045,Iowa,Clinton County,1657,0,1
2014,19,047,Iowa,Crawford County,3446,0,1
2014,19,049,Iowa,Dallas County,1800,0,1
2014,19,051,Iowa,Davis County,2195,0,1
2014,19,053,Iowa,Decatur County,2066,0,2
2014,19,055,Iowa,Delaware County,1582,0,1
2014,19,057,Iowa,Des Moines County,1258,0,1
2014,19,059,Iowa,Dickinson County,1210,0,1
2014,19,061,Iowa,Dubuque County,1377,0,1
2014,19,063,Iowa,Emmet County,1665,0,1
2014,19,065,Iowa,Fayette County,2906,0,1
2014,19,067,Iowa,Floyd County,3215,0,1
2014,19,069,Iowa,Franklin County,2609,0,2
2014,19,071,Iowa,Fremont County,7022,0,3
2014,19,073,Iowa,Greene County,1840,0,1
2014,19,075,Iowa,Grundy County,4125,0,2
2014,19,077,Iowa,Guthrie County,2144,0,1
2014,19,079,Iowa,Hamilton County,1890,0,1
2014,19,081,Iowa,Hancock County,2757,0,2
2014,19,083,Iowa,Hardin County,2164,0,1
2014,19,085,Iowa,Harrison County,2387,0,1
2014,19,087,Iowa,Henry County,1348,0,1
2014,19,089,Iowa,Howard County,3150,0,2
2014,19,091,Iowa,Humboldt County,4820,0,2
2014,19,093,Iowa,Ida County,3521,0,2
2014,19,095,Iowa,Iowa County,1365,0,1
2014,19,097,Iowa,Jackson County,2165,0,1
2014,19,099,Iowa,Jasper County,2304,0,1
2014,19,101,Iowa,Jefferson County,1333,0,1
2014,19,103,Iowa,Johnson County,549,0,1
2014,19,105,Iowa,Jones County,2273,0,1
2014,19,107,Iowa,Keokuk County,10231,0,3
2014,19,109,Iowa,Kossuth County,2175,0,1
2014,19,111,Iowa,Lee County,1604,0,1
2014,19,113,Iowa,Linn County,1601,0,1
2014,19,115,Iowa,Louisa County,11161,0,3
2014,19,117,Iowa,Lucas County,1243,0,1
2014,19,119,Iowa,Lyon County,2921,0,2
2014,19,121,Iowa,Madison County,1561,0,1
2014,19,123,Iowa,Mahaska County,1598,0,1
2014,19,125,Iowa,Marion County,1043,0,1
2014,19,127,Iowa,Marshall County,1460,0,1
2014,19,129,Iowa,Mills County,1483,0,1
2014,19,131,Iowa,Mitchell County,10779,0,3
2014,19,133,Iowa,Monona County,1124,0,1
2014,19,135,Iowa,Monroe County,1600,0,1
2014,19,137,Iowa,Montgomery County,1737,0,1
2014,19,139,Iowa,Muscatine County,1950,0,1
2014,19,141,Iowa,O'Brien County,1757,0,1
2014,19,143,Iowa,Osceola County,1554,0,1
2014,19,145,Iowa,Page County,1192,0,1
2014,19,147,Iowa,Palo Alto County,1516,0,1
2014,19,149,Iowa,Plymouth County,2764,0,1
2014,19,151,Iowa,Pocahontas County,3569,0,2
2014,19,153,Iowa,Polk County,1033,0,1
2014,19,155,Iowa,Pottawattamie County,1940,0,1
2014,19,157,Iowa,Poweshiek County,1098,0,1
2014,19,159,Iowa,Ringgold County,1684,0,2
2014,19,161,Iowa,Sac County,1672,0,1
2014,19,163,Iowa,Scott County,1207,0,1
2014,19,165,Iowa,Shelby County,1707,0,1
2014,19,167,Iowa,Sioux County,1334,0,1
2014,19,169,Iowa,Story County,1325,0,1
2014,19,171,Iowa,Tama County,4363,0,2
2014,19,173,Iowa,Taylor County,3072,0,2
2014,19,175,Iowa,Union County,1564,0,1
2014,19,177,Iowa,Van Buren County,1067,0,1
2014,19,179,Iowa,Wapello County,1258,0,1
2014,19,181,Iowa,Warren County,1776,0,1
2014,19,183,Iowa,Washington County,1379,0,1
2014,19,185,Iowa,Wayne County,1279,0,1
2014,19,187,Iowa,Webster County,1848,0,1
2014,19,189,Iowa,Winnebago County,2112,0,1
2014,19,191,Iowa,Winneshiek County,1038,0,1
2014,19,193,Iowa,Woodbury County,1461,0,1
2014,19,195,Iowa,Worth County,3812,0,2
2014,19,197,Iowa,Wright County,1834,0,1
2014,20,001,Kansas,Allen County,2152,0,1
2014,20,003,Kansas,Anderson County,2628,0,2
2014,20,005,Kansas,Atchison County,2359,0,1
2014,20,007,Kansas,Barber County,1632,0,2
2014,20,009,Kansas,Barton County,1712,0,1
2014,20,011,Kansas,Bourbon County,1641,0,1
2014,20,013,Kansas,Brown County,892,0,1
2014,20,015,Kansas,Butler County,1540,0,1
2014,20,017,Kansas,Chase County,0,0,NA
2014,20,019,Kansas,Chautauqua County,0,0,NA
2014,20,021,Kansas,Cherokee County,4157,0,1
2014,20,023,Kansas,Cheyenne County,1346,0,2
2014,20,025,Kansas,Clark County,1072,0,2
2014,20,027,Kansas,Clay County,832,0,1
2014,20,029,Kansas,Cloud County,3128,0,2
2014,20,031,Kansas,Coffey County,1054,0,1
2014,20,033,Kansas,Comanche County,1954,1,3
2014,20,035,Kansas,Cowley County,1998,0,1
2014,20,037,Kansas,Crawford County,1310,0,1
2014,20,039,Kansas,Decatur County,2908,0,3
2014,20,041,Kansas,Dickinson County,2424,0,1
2014,20,043,Kansas,Doniphan County,3937,0,2
2014,20,045,Kansas,Douglas County,1132,0,1
2014,20,047,Kansas,Edwards County,3030,0,3
2014,20,049,Kansas,Elk County,2694,0,3
2014,20,051,Kansas,Ellis County,1527,0,1
2014,20,053,Kansas,Ellsworth County,2131,0,2
2014,20,055,Kansas,Finney County,1859,0,1
2014,20,057,Kansas,Ford County,2175,0,1
2014,20,059,Kansas,Franklin County,2134,0,1
2014,20,061,Kansas,Geary County,2824,0,1
2014,20,063,Kansas,Gove County,545,0,1
2014,20,065,Kansas,Graham County,2566,0,3
2014,20,067,Kansas,Grant County,1954,0,1
2014,20,069,Kansas,Gray County,6082,0,3
2014,20,071,Kansas,Greeley County,1301,1,3
2014,20,073,Kansas,Greenwood County,2109,0,2
2014,20,075,Kansas,Hamilton County,2603,0,3
2014,20,077,Kansas,Harper County,1939,0,2
2014,20,079,Kansas,Harvey County,1161,0,1
2014,20,081,Kansas,Haskell County,2053,0,2
2014,20,083,Kansas,Hodgeman County,1916,1,3
2014,20,085,Kansas,Jackson County,1504,0,1
2014,20,087,Kansas,Jefferson County,2095,0,1
2014,20,089,Kansas,Jewell County,0,0,NA
2014,20,091,Kansas,Johnson County,842,0,1
2014,20,093,Kansas,Kearny County,979,0,2
2014,20,095,Kansas,Kingman County,7698,0,3
2014,20,097,Kansas,Kiowa County,2513,0,3
2014,20,099,Kansas,Labette County,1497,0,1
2014,20,101,Kansas,Lane County,1687,1,3
2014,20,103,Kansas,Leavenworth County,2318,0,1
2014,20,105,Kansas,Lincoln County,3167,0,3
2014,20,107,Kansas,Linn County,4751,0,2
2014,20,109,Kansas,Logan County,931,0,2
2014,20,111,Kansas,Lyon County,1444,0,1
2014,20,113,Kansas,McPherson County,1329,0,1
2014,20,115,Kansas,Marion County,3052,0,2
2014,20,117,Kansas,Marshall County,2001,0,1
2014,20,119,Kansas,Meade County,4357,0,3
2014,20,121,Kansas,Miami County,2525,0,1
2014,20,123,Kansas,Mitchell County,1257,0,1
2014,20,125,Kansas,Montgomery County,2839,0,1
2014,20,127,Kansas,Morris County,1899,0,2
2014,20,129,Kansas,Morton County,1555,0,2
2014,20,131,Kansas,Nemaha County,1015,0,1
2014,20,133,Kansas,Neosho County,1824,0,1
2014,20,135,Kansas,Ness County,1552,0,2
2014,20,137,Kansas,Norton County,1853,0,2
2014,20,139,Kansas,Osage County,15936,0,3
2014,20,141,Kansas,Osborne County,1252,0,2
2014,20,143,Kansas,Ottawa County,2022,0,2
2014,20,145,Kansas,Pawnee County,864,0,1
2014,20,147,Kansas,Phillips County,5533,0,3
2014,20,149,Kansas,Pottawatomie County,1761,0,1
2014,20,151,Kansas,Pratt County,1231,0,1
2014,20,153,Kansas,Rawlins County,2584,0,3
2014,20,155,Kansas,Reno County,1679,0,1
2014,20,157,Kansas,Republic County,1201,0,2
2014,20,159,Kansas,Rice County,3338,0,2
2014,20,161,Kansas,Riley County,1635,0,1
2014,20,163,Kansas,Rooks County,859,0,1
2014,20,165,Kansas,Rush County,3197,0,3
2014,20,167,Kansas,Russell County,6956,0,3
2014,20,169,Kansas,Saline County,1186,0,1
2014,20,171,Kansas,Scott County,1693,0,2
2014,20,173,Kansas,Sedgwick County,1151,0,1
2014,20,175,Kansas,Seward County,2133,0,1
2014,20,177,Kansas,Shawnee County,1439,0,1
2014,20,179,Kansas,Sheridan County,0,0,NA
2014,20,181,Kansas,Sherman County,2037,0,2
2014,20,183,Kansas,Smith County,754,0,1
2014,20,185,Kansas,Stafford County,2148,0,2
2014,20,187,Kansas,Stanton County,1056,0,2
2014,20,189,Kansas,Stevens County,5801,0,3
2014,20,191,Kansas,Sumner County,2941,0,1
2014,20,193,Kansas,Thomas County,1973,0,2
2014,20,195,Kansas,Trego County,726,0,2
2014,20,197,Kansas,Wabaunsee County,2341,0,2
2014,20,199,Kansas,Wallace County,0,1,NA
2014,20,201,Kansas,Washington County,1866,0,2
2014,20,203,Kansas,Wichita County,1088,0,2
2014,20,205,Kansas,Wilson County,1505,0,1
2014,20,207,Kansas,Woodson County,0,0,NA
2014,20,209,Kansas,Wyandotte County,2343,0,1
2014,21,001,Kentucky,Adair County,2743,0,1
2014,21,003,Kentucky,Allen County,6795,0,2
2014,21,005,Kentucky,Anderson County,3127,0,1
2014,21,007,Kentucky,Ballard County,0,0,NA
2014,21,009,Kentucky,Barren County,1199,0,1
2014,21,011,Kentucky,Bath County,12206,0,3
2014,21,013,Kentucky,Bell County,2315,0,1
2014,21,015,Kentucky,Boone County,1505,0,1
2014,21,017,Kentucky,Bourbon County,1664,0,1
2014,21,019,Kentucky,Boyd County,957,0,1
2014,21,021,Kentucky,Boyle County,1100,0,1
2014,21,023,Kentucky,Bracken County,4203,0,2
2014,21,025,Kentucky,Breathitt County,1676,0,1
2014,21,027,Kentucky,Breckinridge County,3315,0,1
2014,21,029,Kentucky,Bullitt County,5997,0,1
2014,21,031,Kentucky,Butler County,12875,0,3
2014,21,033,Kentucky,Caldwell County,1818,0,1
2014,21,035,Kentucky,Calloway County,1823,0,1
2014,21,037,Kentucky,Campbell County,1701,0,1
2014,21,039,Kentucky,Carlisle County,2489,0,2
2014,21,041,Kentucky,Carroll County,2704,0,2
2014,21,043,Kentucky,Carter County,5445,0,1
2014,21,045,Kentucky,Casey County,7946,0,2
2014,21,047,Kentucky,Christian County,2184,0,1
2014,21,049,Kentucky,Clark County,1987,0,1
2014,21,051,Kentucky,Clay County,3524,0,1
2014,21,053,Kentucky,Clinton County,2541,0,1
2014,21,055,Kentucky,Crittenden County,2306,0,2
2014,21,057,Kentucky,Cumberland County,1686,0,1
2014,21,059,Kentucky,Daviess County,1638,0,1
2014,21,061,Kentucky,Edmonson County,12013,0,3
